name,time,value
temp,1705134410382536793,17.2
temp,1705134470536422696,17.2
temp,1705134531045728170,17.2
temp,1705134591118517902,17.2
temp,1705134651368805928,17.2
temp,1705134711853406396,17.2
temp,1705134772094500536,17.2
temp,1705134832276281485,17.2
temp,1705134892661301093,17.2
temp,1705134952853597334,17.2
temp,1705135013156244904,17.2
temp,1705135073529908502,17.2
temp,1705135133758837713,17.2
temp,1705135194224887725,17.2
temp,1705135254211370485,17.2
temp,1705135314641761357,17.2
temp,1705135374815271791,17.2
temp,1705135435217814483,17.2
temp,1705135495343014810,17.2
temp,1705135555591449768,17.2
temp,1705135616100073187,17.2
temp,1705135676431135271,17.2
temp,1705135736439336168,17.2
temp,1705135796925170027,17.2
temp,1705135857126865349,17.2
temp,1705135917485812880,17.2
temp,1705135977797853465,17.2
temp,1705136038085891813,17.2
temp,1705136098277090610,17.2
temp,1705136158413487498,17.2
temp,1705136218715015208,17.2
temp,1705136279018300343,17.2
temp,1705136339318174372,17.2
temp,1705136399844722747,17.2
temp,1705136459915862427,17.2
temp,1705136520323885132,17.2
temp,1705136580548599661,17.2
temp,1705136640784262522,17.2
temp,1705136701052792493,17.2
temp,1705136761244440294,17.2
temp,1705136821704318594,17.2
temp,1705136881907471476,17.2
temp,1705136942085339954,17.2
temp,1705137002408243835,17.2
temp,1705137062764475791,17.2
temp,1705137123140686195,17.2
temp,1705137183318388680,17.2
temp,1705137243475365565,17.2
temp,1705137303793862249,17.2
temp,1705137364322461001,17.2
temp,1705137424565615161,17.2
temp,1705137484806823625,17.2
temp,1705137545130947195,17.2
temp,1705137605407730185,17.2
temp,1705137665654772150,17.2
temp,1705137725938396336,17.2
temp,1705137786088696510,17.2
temp,1705137846536416689,17.2
temp,1705137906591314563,17.2
temp,1705137966912787454,17.2
temp,1705138027321349591,17.2
temp,1705138087628464384,17.2
temp,1705138147823465205,17.2
temp,1705138208320933438,17.2
temp,1705138268396762062,17.2
temp,1705138328576078079,17.2
temp,1705138389081260728,17.2
temp,1705138449229301122,17.2
temp,1705138509569961446,17.2
temp,1705138569880217992,17.2
temp,1705138630039891841,17.2
temp,1705138690360109964,17.2
temp,1705138750661550477,17.2
temp,1705138811089208099,17.2
temp,1705138871240714629,17.2
temp,1705138931500651113,17.2
temp,1705138991855174662,17.2
temp,1705139052000597585,17.2
temp,1705139112524638244,17.2
temp,1705139172683702988,17.2
temp,1705139232782980675,17.2
temp,1705139293278218836,17.2
temp,1705139353405460184,17.2
temp,1705139413906633654,17.2
temp,1705139474062262214,17.2
temp,1705139534462834632,17.2
temp,1705139594563884813,17.2
temp,1705139654893321613,17.2
temp,1705139715076464390,17.2
temp,1705139775473520839,17.2
temp,1705139835861360140,17.2
temp,1705139896200349386,17.2
temp,1705139956423632184,17.2
temp,1705140016475714394,17.2
temp,1705140076789016901,17.2
temp,1705140137281419918,17.2
temp,1705140197480413613,17.2
temp,1705140257758139673,17.2
temp,1705140317926818176,17.3
temp,1705140378367463096,17.3
temp,1705140438687243260,17.3
temp,1705140498864046777,17.3
temp,1705140559168912329,17.3
temp,1705140619418257874,17.3
temp,1705140679592452406,17.4
temp,1705140739926318858,17.3
temp,1705140800224176401,17.3
temp,1705140860400185414,17.3
temp,1705140920702521227,17.3
temp,1705140981184579919,17.3
temp,1705141041405084666,17.2
temp,1705141101732846481,17.3
temp,1705141161942457976,17.2
temp,1705141222326903235,17.2
temp,1705141282637495038,17.2
temp,1705141342738335251,17.2
temp,1705141403075578286,17.2
temp,1705141463368766904,17.2
temp,1705141523597602888,17.2
temp,1705141583800343792,17.2
temp,1705141644346206485,17.2
temp,1705141704573729432,17.2
temp,1705141764786216181,17.2
temp,1705141825003637067,17.2
temp,1705141885211683070,17.2
temp,1705141945668502624,17.2
temp,1705142006011681353,17.2
temp,1705142066014597499,17.2
temp,1705142126487583309,17.2
temp,1705142186679531715,17.2
temp,1705142246964694732,17.2
temp,1705142307172562152,17.2
temp,1705142367694700104,17.2
temp,1705142427790373682,17.2
temp,1705142488175989235,17.2
temp,1705142548303606597,17.2
temp,1705142608655530611,17.2
temp,1705142668980030782,17.2
temp,1705142729214464469,17.2
temp,1705142789667055475,17.2
temp,1705142849772695346,17.2
temp,1705142910167124123,17.2
temp,1705142970582116230,17.2
temp,1705143030718904474,17.2
temp,1705143091069551412,17.2
temp,1705143151323406999,17.2
temp,1705143211622023421,17.2
temp,1705143271666914974,17.2
temp,1705143332172976866,17.2
temp,1705143392333495199,17.2
temp,1705143452664645036,17.2
temp,1705143512955795381,17.2
temp,1705143573217374840,17.2
temp,1705143633458667250,17.2
temp,1705143693737710099,17.2
temp,1705143754219148355,17.2
temp,1705143814186869838,17.2
temp,1705143874526436814,17.2
temp,1705143934923550480,17.3
temp,1705143995148572670,17.2
temp,1705144055343439630,17.3
temp,1705144115874904401,17.2
temp,1705144176125944264,17.3
temp,1705144236281648065,17.2
temp,1705144296533110300,17.2
temp,1705144356907104457,17.2
temp,1705144417278619980,17.3
temp,1705144477289371922,17.3
temp,1705144537641305414,17.3
temp,1705144598112592581,17.4
temp,1705144658268604513,17.3
temp,1705144718711963583,17.3
temp,1705144778941468598,17.3
temp,1705144839024060351,17.3
temp,1705144899274170955,17.3
temp,1705144959799099048,17.3
temp,1705145020025977388,17.2
